create_at;id;id_name;content;type;name;
2024-04-19 14:48:38;2151203;19;true;1;Работа;
2024-04-19 14:49:05;2151282;25;0;6;ID касеты год;
2024-04-19 14:49:05;2151283;26;0;6;ID касеты месяц;
2024-04-19 14:49:05;2151284;27;0;6;ID касеты день;
2024-04-19 14:49:05;2151285;28;0;6;ID касеты номер;
2024-04-19 14:49:09;2151295;19;false;1;Работа;
2024-04-19 14:49:09;2151296;20;true;1;Авария процесса;
2024-04-19 14:49:14;2151310;20;false;1;Авария процесса;
2024-04-19 14:50:03;2151432;28;9;6;ID касеты номер;
2024-04-19 14:50:04;2151433;25;2024;6;ID касеты год;
2024-04-19 14:50:04;2151434;26;4;6;ID касеты месяц;
2024-04-19 14:50:04;2151435;27;19;6;ID касеты день;
2024-04-19 14:50:09;2151448;19;true;1;Работа;
2024-04-19 14:50:33;2151522;25;0;6;ID касеты год;
2024-04-19 14:50:33;2151523;26;0;6;ID касеты месяц;
2024-04-19 14:50:33;2151524;27;0;6;ID касеты день;
2024-04-19 14:50:34;2151527;28;0;6;ID касеты номер;
2024-04-19 14:50:38;2151536;19;false;1;Работа;
2024-04-19 14:53:11;2151846;25;2024;6;ID касеты год;
2024-04-19 14:53:11;2151847;26;4;6;ID касеты месяц;
2024-04-19 14:53:11;2151848;27;19;6;ID касеты день;
2024-04-19 14:53:11;2151849;28;9;6;ID касеты номер;
2024-04-19 14:53:14;2151855;19;true;1;Работа;
2024-04-19 14:53:40;2151898;25;0;6;ID касеты год;
2024-04-19 14:53:40;2151899;26;0;6;ID касеты месяц;
2024-04-19 14:53:40;2151900;27;0;6;ID касеты день;
2024-04-19 14:53:40;2151901;28;0;6;ID касеты номер;
2024-04-19 14:53:43;2151908;20;true;1;Авария процесса;
2024-04-19 14:53:53;2151923;20;false;1;Авария процесса;
2024-04-19 14:54:08;2151945;19;false;1;Работа;
2024-04-19 15:28:53;2154406;25;2024;6;ID касеты год;
2024-04-19 15:28:53;2154407;26;4;6;ID касеты месяц;
2024-04-19 15:28:53;2154408;27;16;6;ID касеты день;
2024-04-19 15:28:54;2154410;28;7;6;ID касеты номер;
2024-04-19 15:29:01;2154412;19;true;1;Работа;
2024-04-19 15:29:09;2154426;25;0;6;ID касеты год;
2024-04-19 15:29:09;2154427;26;0;6;ID касеты месяц;
2024-04-19 15:29:10;2154428;27;0;6;ID касеты день;
2024-04-19 15:29:10;2154429;28;0;6;ID касеты номер;
2024-04-19 15:29:11;2154430;20;true;1;Авария процесса;
2024-04-19 15:29:26;2154479;20;false;1;Авария процесса;
2024-04-19 15:29:36;2154498;20;true;1;Авария процесса;
2024-04-19 15:29:42;2154508;19;false;1;Работа;
2024-04-19 15:29:42;2154509;20;false;1;Авария процесса;
2024-04-19 15:33:11;2154845;28;7;6;ID касеты номер;
2024-04-19 15:33:12;2154846;25;2024;6;ID касеты год;
2024-04-19 15:33:12;2154847;26;4;6;ID касеты месяц;
2024-04-19 15:33:12;2154848;27;16;6;ID касеты день;
2024-04-19 15:33:22;2154863;19;true;1;Работа;
2024-04-19 15:33:34;2154886;28;0;6;ID касеты номер;
2024-04-19 15:33:35;2154887;25;0;6;ID касеты год;
2024-04-19 15:33:35;2154888;26;0;6;ID касеты месяц;
2024-04-19 15:33:35;2154889;27;0;6;ID касеты день;
2024-04-19 15:33:37;2154891;20;true;1;Авария процесса;
2024-04-19 15:33:42;2154899;20;false;1;Авария процесса;
2024-04-19 15:33:52;2154914;19;false;1;Работа;
2024-04-19 15:36:24;2155091;25;2024;6;ID касеты год;
2024-04-19 15:36:24;2155092;28;7;6;ID касеты номер;
2024-04-19 15:36:25;2155093;26;4;6;ID касеты месяц;
2024-04-19 15:36:25;2155094;27;16;6;ID касеты день;
2024-04-19 15:36:32;2155100;19;true;1;Работа;
2024-04-19 15:36:55;2155123;25;0;6;ID касеты год;
2024-04-19 15:36:55;2155124;26;0;6;ID касеты месяц;
2024-04-19 15:36:55;2155125;27;0;6;ID касеты день;
2024-04-19 15:36:56;2155126;20;true;1;Авария процесса;
2024-04-19 15:36:56;2155127;28;0;6;ID касеты номер;
2024-04-19 15:37:01;2155131;20;false;1;Авария процесса;
2024-04-19 15:37:11;2155140;20;true;1;Авария процесса;
2024-04-19 15:37:21;2155147;20;false;1;Авария процесса;
2024-04-19 15:37:31;2155154;20;true;1;Авария процесса;
2024-04-19 15:37:41;2155165;19;false;1;Работа;
2024-04-19 15:37:41;2155166;20;false;1;Авария процесса;
2024-04-19 15:44:00;2155681;19;false;1;Работа;
2024-04-19 15:44:00;2155682;20;false;1;Авария процесса;
2024-04-19 15:44:00;2155683;21;false;1;Окончание процесса;
2024-04-19 15:44:00;2155684;25;0;6;ID касеты год;
2024-04-19 15:44:00;2155685;26;0;6;ID касеты месяц;
2024-04-19 15:44:00;2155686;27;0;6;ID касеты день;
2024-04-19 15:44:00;2155687;28;0;6;ID касеты номер;
2024-04-19 15:59:53;2156887;25;2024;6;ID касеты год;
2024-04-19 15:59:53;2156888;26;4;6;ID касеты месяц;
2024-04-19 15:59:53;2156889;27;16;6;ID касеты день;
2024-04-19 15:59:53;2156890;28;7;6;ID касеты номер;
2024-04-19 16:00:01;2156903;19;true;1;Работа;
2024-04-19 16:00:24;2156939;25;0;6;ID касеты год;
2024-04-19 16:00:24;2156940;26;0;6;ID касеты месяц;
2024-04-19 16:00:24;2156941;27;0;6;ID касеты день;
2024-04-19 16:00:24;2156942;28;0;6;ID касеты номер;
2024-04-19 16:00:26;2156950;20;true;1;Авария процесса;
2024-04-19 16:00:36;2156972;20;false;1;Авария процесса;
2024-04-19 16:00:53;2156999;25;2024;6;ID касеты год;
2024-04-19 16:00:54;2157000;26;4;6;ID касеты месяц;
2024-04-19 16:00:54;2157001;27;16;6;ID касеты день;
2024-04-19 16:00:54;2157002;28;7;6;ID касеты номер;
2024-04-19 16:01:23;2157055;25;0;6;ID касеты год;
2024-04-19 16:01:23;2157056;26;0;6;ID касеты месяц;
2024-04-19 16:01:23;2157057;27;0;6;ID касеты день;
2024-04-19 16:01:23;2157058;28;0;6;ID касеты номер;
2024-04-19 16:01:26;2157060;20;true;1;Авария процесса;
2024-04-19 16:01:31;2157081;19;false;1;Работа;
2024-04-19 16:01:31;2157082;20;false;1;Авария процесса;
2024-04-19 16:02:56;2157191;19;false;1;Работа;
2024-04-19 16:02:56;2157192;20;false;1;Авария процесса;
2024-04-19 16:02:56;2157193;21;false;1;Окончание процесса;
2024-04-19 16:02:56;2157194;25;0;6;ID касеты год;
2024-04-19 16:02:56;2157195;26;0;6;ID касеты месяц;
2024-04-19 16:02:56;2157196;27;0;6;ID касеты день;
2024-04-19 16:02:56;2157197;28;0;6;ID касеты номер;
2024-04-19 16:03:17;2157296;25;2024;6;ID касеты год;
2024-04-19 16:03:17;2157297;26;4;6;ID касеты месяц;
2024-04-19 16:03:18;2157298;27;16;6;ID касеты день;
2024-04-19 16:03:18;2157299;28;7;6;ID касеты номер;
2024-04-19 16:03:22;2157307;19;true;1;Работа;
2024-04-19 16:03:47;2157345;26;0;6;ID касеты месяц;
2024-04-19 16:03:47;2157346;27;0;6;ID касеты день;
2024-04-19 16:03:47;2157347;28;0;6;ID касеты номер;
2024-04-19 16:03:48;2157348;25;0;6;ID касеты год;
2024-04-19 16:03:52;2157356;20;true;1;Авария процесса;
2024-04-19 16:04:07;2157379;20;false;1;Авария процесса;
2024-04-19 16:04:16;2157389;20;true;1;Авария процесса;
2024-04-19 16:04:21;2157397;19;false;1;Работа;
2024-04-19 16:04:21;2157398;20;false;1;Авария процесса;
2024-04-19 16:05:03;2157450;25;2024;6;ID касеты год;
2024-04-19 16:05:03;2157451;26;4;6;ID касеты месяц;
2024-04-19 16:05:03;2157452;27;16;6;ID касеты день;
2024-04-19 16:05:04;2157453;28;7;6;ID касеты номер;
2024-04-19 16:05:07;2157459;19;true;1;Работа;
2024-04-19 16:05:17;2157466;19;false;1;Работа;
2024-04-19 16:07:33;2157624;19;false;1;Работа;
2024-04-19 16:07:33;2157625;20;false;1;Авария процесса;
2024-04-19 16:07:33;2157626;21;false;1;Окончание процесса;
2024-04-19 16:07:33;2157627;25;2024;6;ID касеты год;
2024-04-19 16:07:33;2157628;26;4;6;ID касеты месяц;
2024-04-19 16:07:33;2157629;27;16;6;ID касеты день;
2024-04-19 16:07:33;2157630;28;7;6;ID касеты номер;
2024-04-19 16:11:42;2157969;19;false;1;Работа;
2024-04-19 16:11:42;2157970;20;false;1;Авария процесса;
2024-04-19 16:11:42;2157971;21;false;1;Окончание процесса;
2024-04-19 16:11:42;2157972;25;2024;6;ID касеты год;
2024-04-19 16:11:42;2157973;26;4;6;ID касеты месяц;
2024-04-19 16:11:42;2157974;27;16;6;ID касеты день;
2024-04-19 16:11:42;2157975;28;7;6;ID касеты номер;
2024-04-19 16:16:13;2158400;19;false;1;Работа;
2024-04-19 16:16:13;2158401;20;false;1;Авария процесса;
2024-04-19 16:16:13;2158402;21;false;1;Окончание процесса;
2024-04-19 16:16:13;2158403;25;2024;6;ID касеты год;
2024-04-19 16:16:13;2158404;26;4;6;ID касеты месяц;
2024-04-19 16:16:13;2158405;27;16;6;ID касеты день;
2024-04-19 16:16:13;2158406;28;7;6;ID касеты номер;
2024-04-19 16:16:58;2158533;19;true;1;Работа;
2024-04-19 16:17:13;2158550;19;false;1;Работа;
2024-04-19 16:18:28;2158624;19;true;1;Работа;
2024-04-19 16:18:53;2158644;19;false;1;Работа;
2024-04-19 16:20:17;2158764;19;true;1;Работа;
2024-04-19 16:20:54;2158832;25;0;6;ID касеты год;
2024-04-19 16:20:54;2158833;26;0;6;ID касеты месяц;
2024-04-19 16:20:54;2158834;27;0;6;ID касеты день;
2024-04-19 16:20:54;2158835;28;0;6;ID касеты номер;
2024-04-19 16:20:58;2158837;20;true;1;Авария процесса;
2024-04-19 16:21:03;2158843;19;false;1;Работа;
2024-04-19 16:21:07;2158850;20;false;1;Авария процесса;
2024-04-19 16:22:59;2159027;26;4;6;ID касеты месяц;
2024-04-19 16:22:59;2159028;27;16;6;ID касеты день;
2024-04-19 16:22:59;2159029;28;7;6;ID касеты номер;
2024-04-19 16:23:00;2159033;25;2024;6;ID касеты год;
2024-04-19 16:23:03;2159035;19;true;1;Работа;
2024-04-19 16:35:14;2160025;19;false;1;Работа;
2024-04-19 16:54:49;2161532;27;18;6;ID касеты день;
2024-04-19 16:54:49;2161533;28;2;6;ID касеты номер;
2024-04-19 16:54:53;2161540;27;19;6;ID касеты день;
2024-04-19 16:54:53;2161541;28;7;6;ID касеты номер;
2024-04-19 16:55:01;2161555;19;true;1;Работа;
2024-04-19 18:05:14;2167068;19;false;1;Работа;
2024-04-19 18:05:18;2167076;19;true;1;Работа;
2024-04-19 19:11:41;2171807;19;true;1;Работа;
2024-04-19 19:11:41;2171808;20;false;1;Авария процесса;
2024-04-19 19:11:41;2171809;21;false;1;Окончание процесса;
2024-04-19 19:11:41;2171810;25;2024;6;ID касеты год;
2024-04-19 19:11:41;2171811;26;4;6;ID касеты месяц;
2024-04-19 19:11:41;2171812;27;19;6;ID касеты день;
2024-04-19 19:11:41;2171813;28;7;6;ID касеты номер;
2024-04-19 19:11:48;2171851;19;true;1;Работа;
2024-04-19 19:11:48;2171852;20;false;1;Авария процесса;
2024-04-19 19:11:48;2171853;21;false;1;Окончание процесса;
2024-04-19 19:11:48;2171854;25;2024;6;ID касеты год;
2024-04-19 19:11:52;2171885;19;true;1;Работа;
2024-04-19 19:11:52;2171886;20;false;1;Авария процесса;
2024-04-19 19:11:52;2171887;21;false;1;Окончание процесса;
2024-04-19 19:11:52;2171888;25;2024;6;ID касеты год;
2024-04-19 19:11:52;2171889;26;4;6;ID касеты месяц;
2024-04-19 19:11:52;2171890;27;19;6;ID касеты день;
2024-04-19 19:11:52;2171891;28;7;6;ID касеты номер;
2024-04-19 19:12:05;2171916;19;true;1;Работа;
2024-04-19 19:12:05;2171917;20;false;1;Авария процесса;
2024-04-19 19:12:05;2171918;21;false;1;Окончание процесса;
2024-04-19 19:12:05;2171919;25;2024;6;ID касеты год;
2024-04-19 19:12:05;2171920;26;4;6;ID касеты месяц;
2024-04-19 19:12:05;2171921;27;19;6;ID касеты день;
2024-04-19 19:12:05;2171922;28;7;6;ID касеты номер;
2024-04-19 19:14:17;2172216;19;true;1;Работа;
2024-04-19 19:14:17;2172217;20;false;1;Авария процесса;
2024-04-19 19:14:17;2172218;21;false;1;Окончание процесса;
2024-04-19 19:14:17;2172219;25;2024;6;ID касеты год;
2024-04-19 19:14:17;2172220;26;4;6;ID касеты месяц;
2024-04-19 19:14:17;2172221;27;19;6;ID касеты день;
2024-04-19 19:14:17;2172222;28;7;6;ID касеты номер;
2024-04-19 19:59:39;2175580;19;true;1;Работа;
2024-04-19 19:59:39;2175581;20;false;1;Авария процесса;
2024-04-19 19:59:39;2175582;21;false;1;Окончание процесса;
2024-04-19 19:59:39;2175583;25;2024;6;ID касеты год;
2024-04-19 19:59:39;2175584;26;4;6;ID касеты месяц;
2024-04-19 19:59:39;2175585;27;19;6;ID касеты день;
2024-04-19 19:59:39;2175586;28;7;6;ID касеты номер;
2024-04-19 20:03:23;2175914;19;true;1;Работа;
2024-04-19 20:03:23;2175915;20;false;1;Авария процесса;
2024-04-19 20:03:23;2175916;21;false;1;Окончание процесса;
2024-04-19 20:03:23;2175917;25;2024;6;ID касеты год;
2024-04-19 20:03:23;2175918;26;4;6;ID касеты месяц;
2024-04-19 20:03:23;2175919;27;19;6;ID касеты день;
2024-04-19 20:03:23;2175920;28;7;6;ID касеты номер;
2024-04-19 20:15:45;2176967;19;true;1;Работа;
2024-04-19 20:15:45;2176968;20;false;1;Авария процесса;
2024-04-19 20:15:45;2176969;21;false;1;Окончание процесса;
2024-04-19 20:15:45;2176970;25;2024;6;ID касеты год;
2024-04-19 20:15:45;2176971;26;4;6;ID касеты месяц;
2024-04-19 20:15:45;2176972;27;19;6;ID касеты день;
2024-04-19 20:15:45;2176973;28;7;6;ID касеты номер;
2024-04-19 21:08:53;2181287;19;true;1;Работа;
2024-04-19 21:08:53;2181288;20;false;1;Авария процесса;
2024-04-19 21:08:53;2181289;21;false;1;Окончание процесса;
2024-04-19 21:08:53;2181290;25;2024;6;ID касеты год;
2024-04-19 21:08:53;2181291;26;4;6;ID касеты месяц;
2024-04-19 21:08:53;2181292;27;19;6;ID касеты день;
2024-04-19 21:08:53;2181293;28;7;6;ID касеты номер;
2024-04-19 21:09:02;2181294;19;true;1;Работа;
2024-04-19 21:09:02;2181295;20;false;1;Авария процесса;
2024-04-19 21:09:02;2181296;21;false;1;Окончание процесса;
2024-04-19 21:09:02;2181297;25;2024;6;ID касеты год;
2024-04-19 21:09:02;2181298;26;4;6;ID касеты месяц;
2024-04-19 21:09:02;2181299;27;19;6;ID касеты день;
2024-04-19 21:09:02;2181300;28;7;6;ID касеты номер;
2024-04-19 22:46:32;2188651;19;false;1;Работа;
2024-04-19 22:46:36;2188656;19;true;1;Работа;
2024-04-20 00:08:15;2194401;19;false;1;Работа;
2024-04-20 02:42:28;2205983;19;false;1;Работа;
2024-04-20 02:42:28;2205984;20;false;1;Авария процесса;
2024-04-20 02:42:28;2205985;21;false;1;Окончание процесса;
2024-04-20 02:42:28;2205986;25;2024;6;ID касеты год;
2024-04-20 02:42:28;2205987;26;4;6;ID касеты месяц;
2024-04-20 02:42:28;2205988;27;19;6;ID касеты день;
2024-04-20 02:42:28;2205989;28;7;6;ID касеты номер;
2024-04-20 09:08:21;2234123;19;false;1;Работа;
2024-04-20 09:08:21;2234124;20;false;1;Авария процесса;
2024-04-20 09:08:21;2234125;21;false;1;Окончание процесса;
2024-04-20 09:08:21;2234126;25;2024;6;ID касеты год;
2024-04-20 09:08:21;2234127;26;4;6;ID касеты месяц;
2024-04-20 09:08:21;2234128;27;19;6;ID касеты день;
2024-04-20 09:08:21;2234129;28;7;6;ID касеты номер;
2024-04-20 09:30:03;2235831;28;8;6;ID касеты номер;
2024-04-20 09:30:13;2235857;19;true;1;Работа;
2024-04-20 09:30:13;2235858;20;false;1;Авария процесса;
2024-04-20 09:30:13;2235859;21;false;1;Окончание процесса;
2024-04-20 09:30:13;2235860;25;2024;6;ID касеты год;
2024-04-20 09:30:13;2235861;26;4;6;ID касеты месяц;
2024-04-20 09:30:14;2235862;27;19;6;ID касеты день;
2024-04-20 09:30:14;2235863;28;8;6;ID касеты номер;
2024-04-20 10:28:46;2240794;19;false;1;Работа;
2024-04-20 10:45:58;2242138;19;true;1;Работа;
2024-04-20 11:05:08;2243683;27;0;6;ID касеты день;
2024-04-20 11:05:08;2243684;28;0;6;ID касеты номер;
2024-04-20 11:05:09;2243686;20;true;1;Авария процесса;
2024-04-20 11:05:09;2243687;25;0;6;ID касеты год;
2024-04-20 11:05:09;2243688;26;0;6;ID касеты месяц;
2024-04-20 11:05:34;2243741;20;false;1;Авария процесса;
2024-04-20 11:36:26;2246210;20;true;1;Авария процесса;
2024-04-20 11:37:50;2246325;19;false;1;Работа;
2024-04-20 11:38:16;2246364;20;false;1;Авария процесса;
2024-04-20 11:38:42;2246406;25;2024;6;ID касеты год;
2024-04-20 11:38:42;2246407;26;4;6;ID касеты месяц;
2024-04-20 11:38:42;2246408;27;19;6;ID касеты день;
2024-04-20 11:38:42;2246409;28;8;6;ID касеты номер;
2024-04-20 11:38:50;2246427;19;true;1;Работа;
2024-04-20 11:39:17;2246462;25;0;6;ID касеты год;
2024-04-20 11:39:18;2246463;26;0;6;ID касеты месяц;
2024-04-20 11:39:18;2246464;27;0;6;ID касеты день;
2024-04-20 11:39:18;2246465;28;0;6;ID касеты номер;
2024-04-20 11:39:22;2246473;20;true;1;Авария процесса;
2024-04-20 11:39:37;2246494;19;false;1;Работа;
2024-04-20 11:39:47;2246510;20;false;1;Авария процесса;
2024-04-20 11:45:23;2246824;25;2024;6;ID касеты год;
2024-04-20 11:45:23;2246825;26;4;6;ID касеты месяц;
2024-04-20 11:45:23;2246826;27;19;6;ID касеты день;
2024-04-20 11:45:23;2246827;28;8;6;ID касеты номер;
2024-04-20 11:45:27;2246831;19;true;1;Работа;
2024-04-20 14:23:38;2259142;19;true;1;Работа;
2024-04-20 14:23:38;2259143;20;false;1;Авария процесса;
2024-04-20 14:23:38;2259144;21;false;1;Окончание процесса;
2024-04-20 14:23:38;2259145;25;2024;6;ID касеты год;
2024-04-20 14:23:38;2259146;26;4;6;ID касеты месяц;
2024-04-20 14:23:38;2259147;27;19;6;ID касеты день;
2024-04-20 14:23:38;2259148;28;8;6;ID касеты номер;
2024-04-20 15:57:31;2266347;25;0;6;ID касеты год;
2024-04-20 15:57:31;2266348;26;0;6;ID касеты месяц;
2024-04-20 15:57:31;2266349;27;0;6;ID касеты день;
2024-04-20 15:57:31;2266350;28;0;6;ID касеты номер;
2024-04-20 15:57:33;2266357;19;false;1;Работа;
2024-04-20 15:57:33;2266358;21;true;1;Окончание процесса;
2024-04-20 16:48:06;2270574;21;false;1;Окончание процесса;
2024-04-20 16:48:11;2270581;26;4;6;ID касеты месяц;
2024-04-20 16:48:11;2270582;27;19;6;ID касеты день;
2024-04-20 16:48:11;2270583;28;2;6;ID касеты номер;
2024-04-20 16:48:12;2270586;25;2024;6;ID касеты год;
2024-04-20 16:48:21;2270619;19;false;1;Работа;
2024-04-20 16:48:21;2270620;20;false;1;Авария процесса;
2024-04-20 16:48:21;2270621;21;false;1;Окончание процесса;
2024-04-20 16:48:21;2270623;25;2024;6;ID касеты год;
2024-04-20 16:48:21;2270624;26;4;6;ID касеты месяц;
2024-04-20 16:48:21;2270625;27;19;6;ID касеты день;
2024-04-20 16:48:21;2270626;28;2;6;ID касеты номер;
2024-04-20 16:48:22;2270637;19;true;1;Работа;
2024-04-20 17:17:42;2272897;19;false;1;Работа;
2024-04-20 17:17:46;2272903;19;true;1;Работа;
2024-04-20 19:47:43;2284619;19;true;1;Работа;
2024-04-20 19:47:43;2284620;20;false;1;Авария процесса;
2024-04-20 19:47:43;2284621;21;false;1;Окончание процесса;
2024-04-20 19:47:43;2284622;25;2024;6;ID касеты год;
2024-04-20 19:47:43;2284623;26;4;6;ID касеты месяц;
2024-04-20 19:47:43;2284624;27;19;6;ID касеты день;
2024-04-20 19:47:43;2284625;28;2;6;ID касеты номер;
2024-04-20 21:24:40;2292181;19;true;1;Работа;
2024-04-20 21:24:40;2292182;20;false;1;Авария процесса;
2024-04-20 21:24:40;2292183;21;false;1;Окончание процесса;
2024-04-20 21:24:40;2292184;25;2024;6;ID касеты год;
2024-04-20 21:24:40;2292185;26;4;6;ID касеты месяц;
2024-04-20 21:24:40;2292186;27;19;6;ID касеты день;
2024-04-20 21:24:40;2292187;28;2;6;ID касеты номер;
2024-04-20 21:56:22;2294665;26;0;6;ID касеты месяц;
2024-04-20 21:56:22;2294666;27;0;6;ID касеты день;
2024-04-20 21:56:22;2294668;28;0;6;ID касеты номер;
2024-04-20 21:56:23;2294669;25;0;6;ID касеты год;
2024-04-20 21:56:24;2294672;19;false;1;Работа;
2024-04-20 21:56:24;2294673;21;true;1;Окончание процесса;
2024-04-20 22:45:12;2298574;21;false;1;Окончание процесса;
2024-04-20 22:45:21;2298585;25;2024;6;ID касеты год;
2024-04-20 22:45:21;2298586;26;4;6;ID касеты месяц;
2024-04-20 22:45:21;2298587;27;19;6;ID касеты день;
2024-04-20 22:45:21;2298588;28;2;6;ID касеты номер;
2024-04-20 22:45:30;2298598;19;false;1;Работа;
2024-04-20 22:45:30;2298599;20;false;1;Авария процесса;
2024-04-20 22:45:30;2298600;21;false;1;Окончание процесса;
2024-04-20 22:45:30;2298601;25;2024;6;ID касеты год;
2024-04-20 22:45:30;2298602;26;4;6;ID касеты месяц;
2024-04-20 22:45:30;2298603;27;20;6;ID касеты день;
2024-04-20 22:45:30;2298604;28;5;6;ID касеты номер;
2024-04-20 22:45:46;2298697;19;true;1;Работа;
2024-04-20 22:45:46;2298698;20;false;1;Авария процесса;
2024-04-20 22:45:46;2298699;21;false;1;Окончание процесса;
2024-04-20 22:45:46;2298700;25;2024;6;ID касеты год;
2024-04-20 22:45:46;2298701;26;4;6;ID касеты месяц;
2024-04-20 22:45:46;2298702;27;20;6;ID касеты день;
2024-04-20 22:45:46;2298703;28;5;6;ID касеты номер;
2024-04-20 23:55:46;2304229;19;true;1;Работа;
2024-04-20 23:55:46;2304230;20;false;1;Авария процесса;
2024-04-20 23:55:46;2304231;21;false;1;Окончание процесса;
2024-04-20 23:55:46;2304232;25;2024;6;ID касеты год;
2024-04-20 23:55:46;2304233;26;4;6;ID касеты месяц;
2024-04-20 23:55:46;2304234;27;20;6;ID касеты день;
2024-04-20 23:55:46;2304235;28;5;6;ID касеты номер;
2024-04-21 00:03:58;2304898;19;true;1;Работа;
2024-04-21 00:03:58;2304899;20;false;1;Авария процесса;
2024-04-21 00:03:59;2304900;21;false;1;Окончание процесса;
2024-04-21 00:03:59;2304901;25;2024;6;ID касеты год;
2024-04-21 00:03:59;2304902;26;4;6;ID касеты месяц;
2024-04-21 00:03:59;2304903;27;20;6;ID касеты день;
2024-04-21 00:03:59;2304904;28;5;6;ID касеты номер;
2024-04-21 00:04:03;2304947;19;true;1;Работа;
2024-04-21 00:04:03;2304949;20;false;1;Авария процесса;
2024-04-21 00:04:03;2304950;21;false;1;Окончание процесса;
2024-04-21 00:04:03;2304951;25;2024;6;ID касеты год;
2024-04-21 00:04:03;2304952;26;4;6;ID касеты месяц;
2024-04-21 00:04:03;2304953;27;20;6;ID касеты день;
2024-04-21 00:04:04;2304954;28;5;6;ID касеты номер;
2024-04-21 00:19:14;2306170;19;true;1;Работа;
2024-04-21 00:19:14;2306171;20;false;1;Авария процесса;
2024-04-21 00:19:14;2306172;21;false;1;Окончание процесса;
2024-04-21 00:19:14;2306173;25;2024;6;ID касеты год;
2024-04-21 00:19:14;2306174;26;4;6;ID касеты месяц;
2024-04-21 00:19:14;2306175;27;20;6;ID касеты день;
2024-04-21 00:19:14;2306176;28;5;6;ID касеты номер;
2024-04-21 00:19:18;2306215;19;true;1;Работа;
2024-04-21 00:19:18;2306216;20;false;1;Авария процесса;
2024-04-21 00:19:18;2306217;21;false;1;Окончание процесса;
2024-04-21 00:19:18;2306218;25;2024;6;ID касеты год;
2024-04-21 00:19:18;2306219;26;4;6;ID касеты месяц;
2024-04-21 00:19:18;2306220;27;20;6;ID касеты день;
2024-04-21 00:19:18;2306221;28;5;6;ID касеты номер;
2024-04-21 00:42:36;2307943;19;true;1;Работа;
2024-04-21 00:42:36;2307944;20;false;1;Авария процесса;
2024-04-21 00:42:36;2307945;21;false;1;Окончание процесса;
2024-04-21 00:42:36;2307946;25;2024;6;ID касеты год;
2024-04-21 00:42:36;2307947;26;4;6;ID касеты месяц;
2024-04-21 00:42:36;2307948;27;20;6;ID касеты день;
2024-04-21 00:42:36;2307949;28;5;6;ID касеты номер;
2024-04-21 00:45:17;2308300;19;true;1;Работа;
2024-04-21 00:45:17;2308301;20;false;1;Авария процесса;
2024-04-21 00:45:17;2308302;21;false;1;Окончание процесса;
2024-04-21 00:45:18;2308303;25;2024;6;ID касеты год;
2024-04-21 00:45:18;2308304;26;4;6;ID касеты месяц;
2024-04-21 00:45:18;2308305;27;20;6;ID касеты день;
2024-04-21 00:45:18;2308306;28;5;6;ID касеты номер;
2024-04-21 00:45:23;2308365;19;true;1;Работа;
2024-04-21 00:45:23;2308366;20;false;1;Авария процесса;
2024-04-21 00:45:23;2308367;21;false;1;Окончание процесса;
2024-04-21 00:45:23;2308368;25;2024;6;ID касеты год;
2024-04-21 00:45:23;2308369;26;4;6;ID касеты месяц;
2024-04-21 00:45:23;2308370;27;20;6;ID касеты день;
2024-04-21 00:45:24;2308371;28;5;6;ID касеты номер;
2024-04-21 00:50:24;2308781;19;true;1;Работа;
2024-04-21 00:50:24;2308782;20;false;1;Авария процесса;
2024-04-21 00:50:24;2308783;21;false;1;Окончание процесса;
2024-04-21 00:50:24;2308784;25;2024;6;ID касеты год;
2024-04-21 00:50:24;2308785;26;4;6;ID касеты месяц;
2024-04-21 00:50:24;2308786;27;20;6;ID касеты день;
2024-04-21 00:50:24;2308787;28;5;6;ID касеты номер;
2024-04-21 00:50:28;2308819;19;true;1;Работа;
2024-04-21 00:50:28;2308820;20;false;1;Авария процесса;
2024-04-21 00:50:28;2308821;21;false;1;Окончание процесса;
2024-04-21 00:50:28;2308822;25;2024;6;ID касеты год;
2024-04-21 00:50:28;2308823;26;4;6;ID касеты месяц;
2024-04-21 00:50:28;2308824;27;20;6;ID касеты день;
2024-04-21 00:50:28;2308825;28;5;6;ID касеты номер;
2024-04-21 00:54:12;2309258;19;true;1;Работа;
2024-04-21 00:54:12;2309259;20;false;1;Авария процесса;
2024-04-21 00:54:12;2309260;21;false;1;Окончание процесса;
2024-04-21 00:54:12;2309261;25;2024;6;ID касеты год;
2024-04-21 00:54:12;2309262;26;4;6;ID касеты месяц;
2024-04-21 00:54:12;2309264;27;20;6;ID касеты день;
2024-04-21 00:54:12;2309266;28;5;6;ID касеты номер;
2024-04-21 00:54:15;2309309;19;true;1;Работа;
2024-04-21 00:54:15;2309310;20;false;1;Авария процесса;
2024-04-21 00:54:15;2309311;21;false;1;Окончание процесса;
2024-04-21 00:54:15;2309312;25;2024;6;ID касеты год;
2024-04-21 00:54:16;2309313;26;4;6;ID касеты месяц;
2024-04-21 00:54:16;2309314;27;20;6;ID касеты день;
2024-04-21 00:54:16;2309315;28;5;6;ID касеты номер;
2024-04-21 01:00:13;2309934;19;true;1;Работа;
2024-04-21 01:00:13;2309935;20;false;1;Авария процесса;
2024-04-21 01:00:13;2309936;21;false;1;Окончание процесса;
2024-04-21 01:00:14;2309937;25;2024;6;ID касеты год;
